budget,original_language,revenue,runtime,vote_average,vote_count
14000000.0,en,5108820.0,90.0,5.5,68.0
14000000.0,en,0.0,107.0,6.2,21.0
0.0,en,4291965.0,101.0,6.4,25.0
0.0,en,0.0,84.0,4.4,49.0
14000000.0,en,2474000.0,139.0,5.2,10.0
0.0,en,0.0,93.0,6.3,108.0
0.0,en,0.0,127.0,5.8,1.0
0.0,en,5405500.0,150.0,6.3,204.0
0.0,fr,0.0,104.0,5.8,22.0
0.0,fr,0.0,132.0,7.1,75.0
12000000.0,zh,0.0,117.0,6.7,57.0
0.0,en,0.0,113.0,6.3,55.0
14000000.0,en,46495.0,149.0,6.1,86.0
108.0,en,0.0,90.0,4.0,97.0
14000000.0,en,1755212.0,89.0,7.4,418.0
14000000.0,en,178043761.0,134.0,7.5,1480.0
12000000.0,en,0.0,97.0,6.9,803.0
13500000.0,en,29027914.0,107.0,6.9,144.0
14000000.0,en,12314651.0,93.0,5.0,354.0
13500000.0,en,7060876.0,124.0,6.8,128.0
15000000.0,en,19422261.0,110.0,6.7,1206.0
0.0,en,0.0,105.0,6.0,27.0
18339750.0,de,92180910.0,156.0,7.7,1037.0
12806000.0,es,38535221.0,125.0,7.2,219.0
13300000.0,en,5380251.0,108.0,6.0,1102.0
13000000.0,en,123922370.0,121.0,7.1,642.0
13400000.0,en,16700000.0,100.0,4.7,7.0
13000000.0,en,98441954.0,105.0,4.8,154.0
13000000.0,en,327803731.0,108.0,7.3,4430.0
13000000.0,en,47542841.0,200.0,8.3,3338.0
13000000.0,en,91038276.0,112.0,6.3,352.0
7000000.0,en,72500000.0,99.0,5.8,281.0
16000000.0,en,77000000.0,117.0,6.7,186.0
13000000.0,en,73180723.0,83.0,5.2,509.0
13000000.0,en,44726644.0,107.0,6.6,258.0
13000000.0,en,54837234.0,102.0,7.1,763.0
12500000.0,en,49002684.0,100.0,6.0,210.0
16000000.0,en,53478166.0,97.0,7.3,1701.0
13000000.0,en,0.0,88.0,5.7,151.0
0.0,en,0.0,84.0,5.7,157.0
17000000.0,en,119100758.0,86.0,6.2,1567.0
13000000.0,en,96060858.0,113.0,7.3,2060.0
0.0,en,0.0,89.0,4.8,51.0
13000000.0,en,0.0,117.0,7.1,29.0
12000000.0,en,36450736.0,97.0,3.3,75.0
13000000.0,en,27007143.0,91.0,6.1,109.0
12000000.0,en,0.0,100.0,5.7,46.0
13000000.0,en,35763605.0,84.0,5.8,308.0
13200000.0,en,53830415.0,83.0,5.6,181.0
18000000.0,en,57096190.0,126.0,6.7,1399.0
15000000.0,en,36869414.0,108.0,7.6,4737.0
13000000.0,en,22863596.0,112.0,7.3,1101.0
6000000.0,en,0.0,90.0,6.6,17.0
13000000.0,en,45300000.0,89.0,5.7,290.0
13000000.0,en,16929123.0,99.0,6.6,96.0
19000000.0,en,68673228.0,141.0,7.2,541.0
13000000.0,en,11130889.0,104.0,6.2,123.0
13000000.0,en,8026971.0,84.0,5.5,10.0
6000000.0,en,35401758.0,117.0,8.1,2757.0
0.0,en,0.0,82.0,6.5,66.0
13000000.0,en,7820688.0,95.0,6.4,135.0
13000000.0,en,27500000.0,94.0,5.7,67.0
0.0,en,0.0,99.0,6.6,7.0
13000000.0,en,16757163.0,106.0,5.5,135.0
0.0,en,0.0,84.0,5.1,163.0
13000000.0,en,0.0,93.0,6.1,103.0
13000000.0,en,48065672.0,93.0,5.7,737.0
13000000.0,fr,4857367.0,120.0,6.8,207.0
0.0,en,0.0,112.0,5.9,60.0
13000000.0,en,18000000.0,107.0,5.4,304.0
0.0,en,0.0,112.0,6.7,11.0
15000000.0,en,8459458.0,96.0,5.9,498.0
13000000.0,en,9789900.0,91.0,4.8,4.0
13000000.0,en,2636637.0,125.0,6.5,138.0
13000000.0,en,33400000.0,102.0,7.7,2968.0
3000000.0,en,1200000.0,87.0,4.5,10.0
13000000.0,en,1151330.0,110.0,6.4,60.0
0.0,en,0.0,120.0,5.6,17.0
13000000.0,en,1784763.0,91.0,4.6,243.0
14350531.0,en,3964682.0,88.0,6.3,733.0
10000000.0,en,303877.0,127.0,5.8,45.0
13000000.0,en,68572378.0,94.0,6.6,1257.0
0.0,ko,0.0,110.0,5.8,29.0
0.0,en,33082548.0,90.0,5.3,34.0
13000000.0,en,10652035.0,98.0,6.4,503.0
12000000.0,xx,55260558.0,100.0,7.1,109.0
12500000.0,en,23367586.0,120.0,6.7,137.0
0.0,en,0.0,108.0,6.9,96.0
12500000.0,en,12281551.0,120.0,7.5,749.0
3100000.0,en,0.0,111.0,5.9,92.0
12500000.0,en,10725228.0,100.0,7.5,323.0
13000000.0,en,0.0,109.0,6.0,173.0
0.0,en,0.0,118.0,6.0,94.0
12500000.0,en,27206120.0,101.0,5.4,177.0
0.0,en,0.0,101.0,8.4,11.0
12000000.0,en,11293663.0,106.0,7.1,509.0
12500000.0,en,20416563.0,94.0,7.7,1451.0
12800000.0,en,40031879.0,140.0,7.6,377.0
0.0,en,0.0,132.0,6.2,25.0
12500000.0,en,1227324.0,99.0,7.3,31.0
15000000.0,en,5024782.0,90.0,5.8,84.0
20000000.0,en,31327899.0,105.0,6.3,1150.0
12500000.0,en,1083683.0,108.0,6.0,94.0
12300000.0,en,84460846.0,69.0,7.0,640.0
0.0,ko,15.0,140.0,7.4,133.0
12500000.0,en,3878993.0,118.0,6.3,30.0
8000000.0,en,441306145.0,122.0,7.5,2005.0
7000000.0,en,470654000.0,124.0,7.5,2542.0
11000000.0,en,235483004.0,95.0,6.4,2296.0
12516654.0,fr,8109160.0,78.0,7.6,142.0
25000000.0,en,79817939.0,94.0,5.6,304.0
12000000.0,en,96070507.0,122.0,6.9,281.0
12000000.0,en,75781642.0,102.0,6.2,137.0
12000000.0,en,96800000.0,113.0,7.3,675.0
15000000.0,en,107217396.0,86.0,6.4,1648.0
12000000.0,en,79567667.0,114.0,7.0,504.0
12000000.0,en,68706993.0,113.0,7.0,375.0
12000000.0,en,81272766.0,110.0,6.3,417.0
12000000.0,en,114194847.0,104.0,6.7,1060.0
12000000.0,en,0.0,81.0,6.5,168.0
12000000.0,en,39673162.0,154.0,7.3,1514.0
12000000.0,en,43493123.0,107.0,6.2,497.0
15000000.0,en,145000000.0,84.0,6.6,1935.0
12000000.0,en,30400000.0,132.0,6.2,51.0
5000000.0,en,42365581.0,116.0,6.6,249.0
12000000.0,en,61141030.0,93.0,4.7,158.0
12000000.0,en,100000000.0,88.0,6.5,1564.0
12000000.0,en,89800000.0,172.0,7.3,323.0
12000000.0,en,52223306.0,96.0,6.6,435.0
12000000.0,en,40855419.0,89.0,5.5,339.0
12000000.0,en,56309766.0,98.0,5.5,281.0
12000000.0,en,31179516.0,97.0,4.7,30.0
12000000.0,en,31155435.0,93.0,6.3,218.0
0.0,en,27281507.0,85.0,7.2,212.0
12000000.0,en,56298474.0,123.0,7.3,383.0
12000000.0,en,32726956.0,93.0,6.5,85.0
12000000.0,en,307166834.0,125.0,7.6,3759.0
12000000.0,en,22921898.0,121.0,6.9,439.0
0.0,en,25434291.0,102.0,6.3,210.0
12000000.0,en,54000000.0,102.0,5.4,25.0
12000000.0,en,21133087.0,99.0,6.5,330.0
12000000.0,en,100129872.0,98.0,7.4,579.0
0.0,en,0.0,118.0,6.4,72.0
0.0,en,0.0,125.0,6.6,101.0
12000000.0,en,23006849.0,104.0,5.8,364.0
12000000.0,en,85512300.0,109.0,6.1,1937.0
0.0,en,51.0,86.0,4.3,15.0
12000000.0,en,17654912.0,115.0,7.4,636.0
0.0,en,0.0,92.0,6.7,94.0
12000000.0,en,17292381.0,86.0,5.4,33.0
12000000.0,en,22939027.0,94.0,5.6,364.0
12000000.0,en,42931041.0,88.0,6.6,1151.0
0.0,en,13960203.0,93.0,5.3,8.0
12000000.0,en,12902790.0,100.0,5.3,11.0
0.0,en,21520719.0,100.0,6.1,99.0
0.0,en,0.0,113.0,6.1,163.0
12000000.0,en,0.0,122.0,6.4,110.0
0.0,en,31466789.0,101.0,6.4,377.0
14000000.0,de,85000000.0,149.0,7.9,613.0
12000000.0,en,0.0,93.0,4.6,47.0
0.0,en,87100449.0,123.0,7.8,2067.0
0.0,zh,92863945.0,119.0,7.1,439.0
12000000.0,en,35485056.0,100.0,6.1,294.0
12000000.0,en,32248241.0,106.0,6.4,933.0
12000000.0,en,0.0,109.0,6.9,86.0
0.0,en,0.0,81.0,4.9,23.0
8000000.0,en,6739141.0,95.0,5.7,168.0
12000000.0,en,5542025.0,86.0,5.9,43.0
0.0,en,0.0,113.0,6.0,111.0
12000000.0,en,6754898.0,116.0,5.8,78.0
12000000.0,en,4922166.0,90.0,3.0,23.0
12000000.0,en,4939939.0,108.0,5.7,16.0
12000000.0,en,23.0,119.0,4.6,89.0
12000000.0,en,3148182.0,110.0,6.6,154.0
0.0,en,0.0,109.0,6.0,22.0
11000000.0,ko,88489643.0,119.0,6.7,537.0
0.0,en,0.0,100.0,6.8,4.0
12000000.0,en,0.0,100.0,6.9,141.0
12000000.0,en,0.0,97.0,6.5,225.0
12400000.0,it,8371085.0,142.0,7.3,720.0
0.0,en,0.0,104.0,6.4,53.0
12000000.0,en,12077441.0,99.0,6.5,882.0
12000000.0,zh,19271312.0,129.0,6.9,206.0
12000000.0,en,0.0,90.0,6.1,38.0
12000000.0,en,0.0,100.0,6.9,41.0
12000000.0,en,1644755.0,111.0,6.5,84.0
12000000.0,ja,15250000.0,114.0,6.8,107.0
1200000.0,en,0.0,86.0,6.2,50.0
0.0,en,0.0,107.0,6.1,9.0
8000000.0,en,0.0,90.0,6.1,88.0
0.0,en,0.0,103.0,5.3,22.0
12000000.0,en,0.0,120.0,6.8,67.0
0.0,hu,0.0,140.0,6.5,28.0
12000000.0,en,0.0,110.0,5.2,28.0
0.0,zh,0.0,95.0,4.8,13.0
7500000.0,en,0.0,95.0,6.7,192.0
12000000.0,zh,10652498.0,132.0,7.6,55.0
19000000.0,zh,2570000.0,89.0,3.0,3.0
12000000.0,ja,11212294.0,131.0,6.3,59.0
20000000.0,en,17479.0,113.0,5.8,62.0
12000000.0,en,0.0,99.0,6.9,612.0
1200000.0,en,0.0,111.0,4.3,5.0
12000000.0,en,101332962.0,99.0,6.0,229.0
10000000.0,en,83557872.0,103.0,7.7,2912.0
0.0,cs,0.0,89.0,4.3,2.0
11500000.0,en,57469467.0,103.0,6.4,407.0
0.0,ja,0.0,134.0,7.5,20.0
11500000.0,en,0.0,101.0,5.5,29.0
0.0,zh,0.0,130.0,6.3,5.0
11000000.0,en,153083102.0,106.0,6.9,1596.0
11000000.0,en,775398007.0,121.0,8.1,6624.0
11500000.0,en,94073028.0,102.0,5.7,1406.0
11000000.0,en,111858363.0,197.0,7.4,247.0
0.0,pt,0.0,112.0,7.1,242.0
0.0,en,0.0,116.0,6.2,821.0
25000000.0,en,93617009.0,116.0,7.2,1486.0
11000000.0,en,72778712.0,95.0,6.4,298.0
11000000.0,en,64088552.0,120.0,7.3,384.0
11000000.0,en,78874843.0,106.0,7.3,1368.0
12000000.0,en,0.0,96.0,3.9,74.0
11000000.0,en,49797148.0,107.0,6.6,217.0
0.0,en,0.0,101.0,5.6,142.0
13000000.0,en,97837138.0,81.0,6.7,1062.0
11000000.0,en,41227069.0,101.0,7.5,1018.0
11000000.0,en,39363635.0,122.0,7.3,337.0
10500000.0,en,75902208.0,97.0,6.6,827.0
11000000.0,en,68233629.0,90.0,6.0,722.0
11000000.0,en,31672907.0,92.0,6.5,204.0
11000000.0,en,38105395.0,114.0,7.4,158.0
11000000.0,en,23978402.0,86.0,4.1,54.0
12000000.0,en,37170057.0,91.0,5.9,65.0
11.0,en,11.0,145.0,6.4,29.0
12000000.0,en,4884663.0,100.0,5.5,57.0
11000000.0,en,62076141.0,111.0,7.2,1213.0
11000000.0,en,20000000.0,184.0,7.7,505.0
24000000.0,en,14782676.0,89.0,5.8,53.0
24000000.0,en,13700000.0,84.0,5.7,34.0
11000000.0,en,59520298.0,98.0,6.3,139.0
11000000.0,en,23430766.0,95.0,4.9,74.0
11000000.0,en,13110448.0,100.0,7.0,334.0
11000000.0,en,61619773.0,120.0,7.3,440.0
0.0,en,0.0,118.0,6.6,131.0
11000000.0,en,0.0,81.0,7.3,838.0
14000000.0,en,6413915.0,86.0,5.4,60.0
11000000.0,en,30000000.0,118.0,7.5,919.0
10000000.0,en,4069090.0,125.0,8.2,12.0
11000000.0,en,0.0,125.0,6.8,80.0
0.0,en,0.0,91.0,5.1,75.0
11000000.0,en,2832826.0,113.0,6.6,9.0
11000000.0,en,32935319.0,105.0,7.2,834.0
0.0,en,16017403.0,95.0,5.8,75.0
11000000.0,en,2807854.0,98.0,5.1,153.0
11000000.0,en,2200000.0,124.0,5.9,16.0
0.0,en,2945242.0,105.0,6.0,33.0
11000000.0,en,0.0,104.0,6.2,42.0
0.0,en,0.0,111.0,5.6,35.0
10800000.0,en,113857533.0,92.0,5.9,820.0
0.0,it,0.0,116.0,7.3,6.0
11000000.0,en,0.0,97.0,5.9,881.0
0.0,en,0.0,123.0,5.7,25.0
7400000.0,hi,17000000.0,193.0,6.1,42.0
14000000.0,en,18535191.0,97.0,6.3,46.0
0.0,en,0.0,98.0,5.2,302.0
0.0,en,0.0,102.0,5.6,112.0
10500000.0,en,68700000.0,149.0,7.9,2998.0
10500000.0,en,792910554.0,115.0,7.3,3269.0
10000000.0,en,17500000.0,97.0,5.8,160.0
0.0,en,0.0,97.0,6.8,6.0
10500000.0,en,123509.0,99.0,8.5,2.0
0.0,hi,0.0,135.0,5.2,29.0
11000000.0,en,0.0,110.0,5.0,16.0
12000000.0,en,9622846.0,145.0,6.4,35.0
11000000.0,fr,0.0,105.0,7.0,766.0
10000000.0,en,225933435.0,126.0,7.9,2811.0
11000000.0,en,0.0,106.0,5.3,149.0
10000000.0,en,163876815.0,108.0,6.1,1071.0
10000000.0,en,85300000.0,106.0,6.5,249.0
28000000.0,en,90449929.0,98.0,5.8,568.0
10000000.0,en,118587880.0,105.0,6.1,1306.0
10000000.0,en,103166989.0,95.0,5.7,418.0
10000000.0,en,139352633.0,93.0,5.9,903.0
10000000.0,en,91196419.0,101.0,5.6,261.0
6000000.0,en,57231524.0,110.0,6.0,77.0
13800000.0,en,52293982.0,119.0,6.7,291.0
10000000.0,en,50100000.0,178.0,7.2,234.0
10000000.0,en,50752337.0,101.0,6.4,198.0
10000000.0,en,183474602.0,92.0,5.8,865.0
12000000.0,en,41205099.0,92.0,6.5,755.0
10000000.0,en,59217789.0,90.0,6.1,720.0
10000000.0,en,40485039.0,90.0,6.7,454.0
10000000.0,en,37402877.0,153.0,7.0,103.0
10000000.0,en,136836156.0,124.0,6.9,459.0
10000000.0,en,44460850.0,83.0,6.6,67.0
12305523.0,en,36230219.0,107.0,5.9,748.0
10000000.0,en,57500000.0,90.0,6.4,742.0
10000000.0,en,64188367.0,97.0,5.8,1102.0
10000000.0,en,33583175.0,80.0,5.8,816.0
20000000.0,en,33526835.0,85.0,6.0,100.0
10000000.0,en,104303851.0,97.0,6.2,983.0
10000000.0,en,25754284.0,108.0,6.4,69.0
10000000.0,en,32101000.0,108.0,5.4,197.0
9000000.0,en,32973937.0,89.0,6.4,379.0
10000000.0,en,30652890.0,130.0,6.8,823.0
10000000.0,en,0.0,98.0,5.5,62.0
10000000.0,en,29450919.0,101.0,6.2,161.0
15000000.0,en,30050028.0,114.0,6.3,252.0
10000000.0,en,29392418.0,100.0,6.0,31.0
8500000.0,en,34411240.0,84.0,5.0,70.0
12000000.0,en,38368909.0,103.0,5.3,153.0
10000000.0,en,25605015.0,100.0,6.1,122.0
10000000.0,en,33697647.0,91.0,6.9,291.0
65000000.0,en,143695338.0,102.0,6.2,679.0
10000000.0,en,20766616.0,103.0,6.9,311.0
10000000.0,en,52882018.0,97.0,5.4,581.0
14000000.0,en,24637469.0,116.0,5.8,36.0
0.0,en,0.0,96.0,5.0,114.0
10000000.0,en,42333295.0,98.0,5.8,441.0
10000000.0,en,0.0,105.0,6.4,81.0
0.0,en,0.0,123.0,5.2,13.0
0.0,en,0.0,107.0,5.3,49.0
0.0,en,0.0,112.0,6.1,27.0
9000000.0,en,17096053.0,93.0,7.5,676.0
10000000.0,en,66821036.0,100.0,4.7,507.0
10000000.0,en,85978266.0,122.0,6.3,272.0
0.0,en,0.0,101.0,6.4,34.0
0.0,en,0.0,100.0,5.5,203.0
10000000.0,en,16153593.0,129.0,6.3,47.0
0.0,en,0.0,81.0,6.1,159.0
11000000.0,en,48572000.0,96.0,6.6,864.0
12600000.0,en,28650575.0,84.0,6.0,635.0
10000000.0,en,15795189.0,99.0,6.6,50.0
25000000.0,en,15156200.0,110.0,6.0,57.0
10000000.0,en,21587700.0,130.0,7.0,1068.0
10000000.0,en,20342161.0,84.0,5.6,72.0
10000000.0,en,0.0,92.0,8.0,201.0
10000000.0,en,0.0,90.0,5.4,58.0
0.0,en,0.0,76.0,5.6,62.0
6400000.0,en,35057696.0,99.0,6.6,406.0
10000000.0,en,17297244.0,96.0,6.2,136.0
10000000.0,en,0.0,104.0,8.1,12.0
5000000.0,en,58978653.0,108.0,6.7,1049.0
0.0,en,0.0,108.0,6.1,15.0
10000000.0,en,0.0,87.0,5.5,75.0
10000000.0,en,12827813.0,89.0,7.4,1050.0
10000000.0,en,10571408.0,98.0,6.4,86.0
10000000.0,en,28883511.0,105.0,6.8,1196.0
30000000.0,en,9898412.0,100.0,6.2,179.0
0.0,en,0.0,89.0,5.3,101.0
10000000.0,en,8801940.0,114.0,6.4,137.0
10000000.0,en,6110000.0,90.0,5.1,179.0
0.0,en,0.0,97.0,6.8,131.0
6000000.0,en,32438988.0,90.0,4.4,797.0
10000000.0,en,0.0,95.0,5.3,145.0
10000000.0,en,9636289.0,101.0,6.3,700.0
0.0,en,6861102.0,87.0,5.9,135.0
20000000.0,en,23875127.0,119.0,8.2,3016.0
0.0,en,6842058.0,94.0,5.9,289.0
10000000.0,en,0.0,74.0,5.5,2.0
18000000.0,en,9495408.0,131.0,7.3,99.0
10000000.0,en,0.0,112.0,7.7,306.0
0.0,en,0.0,96.0,5.5,34.0
9500000.0,en,7800000.0,88.0,6.4,334.0
10000000.0,en,33000000.0,100.0,6.2,238.0
10000000.0,en,2154696.0,79.0,3.8,6.0
9000000.0,en,21571189.0,121.0,6.5,115.0
0.0,en,0.0,85.0,4.1,10.0
10000000.0,en,7177143.0,126.0,6.9,336.0
10000000.0,en,10835752.0,107.0,6.6,183.0
10000000.0,en,4417580.0,83.0,6.1,217.0
0.0,it,0.0,120.0,6.9,73.0
0.0,en,0.0,112.0,5.4,41.0
11500000.0,en,3275585.0,100.0,5.7,36.0
10000000.0,en,3193102.0,89.0,6.6,105.0
6500000.0,en,98410061.0,112.0,7.2,1149.0
10000000.0,en,5164404.0,140.0,6.4,25.0
0.0,en,0.0,92.0,6.8,15.0
0.0,en,0.0,120.0,7.3,90.0
10000000.0,en,0.0,97.0,4.4,51.0
0.0,en,0.0,135.0,6.3,24.0
10000000.0,en,40055439.0,95.0,4.8,448.0
14000000.0,en,439564.0,118.0,6.0,2.0
10000000.0,en,7587485.0,97.0,5.8,383.0
10000000.0,en,1759252.0,98.0,7.0,54.0
0.0,en,0.0,98.0,6.4,168.0
10000000.0,en,1631839.0,101.0,5.4,24.0
0.0,en,0.0,132.0,6.8,49.0
20000000.0,en,1969193.0,105.0,6.4,365.0
0.0,hi,0.0,154.0,5.5,46.0
10000000.0,en,0.0,87.0,6.2,51.0
10000000.0,en,3665069.0,102.0,6.5,425.0
10000000.0,en,7022728.0,96.0,6.1,210.0
0.0,en,0.0,104.0,6.8,37.0
0.0,en,0.0,93.0,4.9,46.0
10000000.0,en,21786738.0,111.0,6.0,190.0
0.0,en,0.0,119.0,6.3,7.0
10000000.0,en,598645.0,89.0,4.8,50.0
5000000.0,en,1296184.0,106.0,5.6,86.0
0.0,cn,42776760.0,113.0,6.6,491.0
10000000.0,en,0.0,93.0,5.5,62.0
0.0,fr,0.0,105.0,6.4,5.0
0.0,en,0.0,103.0,6.5,98.0
0.0,en,0.0,100.0,5.3,3.0
7700000.0,en,1072602.0,123.0,5.9,131.0
10000000.0,en,0.0,111.0,6.3,29.0
0.0,en,0.0,86.0,6.4,12.0
10000000.0,en,295750.0,99.0,6.5,177.0
0.0,en,0.0,96.0,6.4,169.0
10000000.0,en,0.0,82.0,6.0,50.0
0.0,en,42145.0,110.0,6.4,139.0
0.0,en,126247.0,83.0,4.1,178.0
0.0,en,0.0,0.0,6.0,5.0
10000000.0,es,0.0,125.0,5.8,14.0
10000000.0,en,0.0,104.0,6.2,31.0
10000000.0,en,45779.0,86.0,3.0,9.0
0.0,en,0.0,90.0,4.8,19.0
3200000.0,en,0.0,90.0,5.4,59.0
0.0,en,0.0,90.0,4.7,44.0
0.0,en,140987.0,94.0,5.8,4.0
10000000.0,en,17472.0,111.0,5.1,83.0
10000000.0,en,9069.0,85.0,7.0,5.0
10000000.0,en,0.0,93.0,3.9,29.0
14100000.0,en,0.0,107.0,5.7,188.0
0.0,en,0.0,94.0,5.4,130.0
0.0,en,0.0,91.0,6.4,34.0
0.0,en,0.0,99.0,5.6,80.0
10000000.0,en,0.0,91.0,4.3,16.0
0.0,en,0.0,117.0,6.1,35.0
0.0,en,0.0,85.0,6.5,1.0
10000000.0,en,0.0,106.0,6.4,22.0
10.0,is,11.0,85.0,6.9,26.0
0.0,en,0.0,99.0,4.3,9.0
10000000.0,en,0.0,90.0,4.0,53.0
0.0,en,0.0,116.0,6.4,6.0
0.0,en,0.0,85.0,5.0,6.0
10000000.0,ko,0.0,130.0,7.1,193.0
10.0,en,10000000.0,99.0,4.9,119.0
10000000.0,en,0.0,89.0,6.7,27.0
9500000.0,en,17164377.0,107.0,6.4,737.0
9600000.0,en,4386236.0,144.0,6.0,24.0
11000000.0,en,59827328.0,98.0,6.4,135.0
10000000.0,en,0.0,94.0,4.3,158.0
9500000.0,en,111584787.0,117.0,6.5,531.0
10.0,en,0.0,102.0,6.1,86.0
8900000.0,fr,19839492.0,127.0,7.5,400.0
10500000.0,en,14144000.0,98.0,4.5,123.0
9500000.0,en,0.0,87.0,4.9,34.0
9400000.0,en,60000000.0,163.0,7.0,140.0
12899867.0,es,85582407.0,121.0,7.3,406.0
9300000.0,en,0.0,90.0,6.2,148.0
10000000.0,en,0.0,89.0,6.2,51.0
0.0,en,0.0,104.0,6.9,49.0
10000000.0,en,0.0,94.0,5.1,74.0
0.0,en,0.0,131.0,6.0,40.0
7400000.0,da,21817298.0,136.0,7.0,885.0
0.0,en,0.0,92.0,7.1,83.0
0.0,hi,0.0,176.0,7.3,66.0
11000000.0,en,104931801.0,117.0,7.9,4470.0
85000.0,en,30859000.0,83.0,7.2,590.0
10000000.0,en,2995811.0,106.0,6.3,254.0
9000000.0,en,83304330.0,181.0,7.4,134.0
5500000.0,en,141195658.0,130.0,6.5,562.0
10000000.0,en,0.0,93.0,5.7,129.0
7000000.0,it,8220215.0,110.0,7.0,118.0
9000000.0,en,41590886.0,118.0,6.9,66.0
9000000.0,en,34573780.0,120.0,6.8,38.0
9000000.0,en,44196684.0,87.0,6.3,581.0
9000000.0,en,24538513.0,123.0,7.3,235.0
9000000.0,en,108782847.0,104.0,6.6,1954.0
9000000.0,en,0.0,91.0,4.9,70.0
9000000.0,en,23936908.0,88.0,6.6,693.0
9000000.0,en,0.0,126.0,6.7,60.0
26000000.0,en,28780255.0,118.0,6.5,201.0
40600000.0,en,90400000.0,116.0,7.1,738.0
9000000.0,en,21510851.0,84.0,4.8,119.0
0.0,en,0.0,85.0,5.8,21.0
9000000.0,en,0.0,137.0,7.4,71.0
0.0,en,0.0,114.0,6.8,110.0
0.0,en,6126237.0,80.0,6.3,16.0
8500000.0,en,19125401.0,119.0,6.4,100.0
9000000.0,en,4777465.0,97.0,6.5,95.0
9000000.0,en,4350774.0,79.0,6.0,41.0
0.0,en,0.0,114.0,6.8,78.0
9000000.0,en,0.0,91.0,5.7,49.0
9000000.0,en,2955039.0,97.0,6.0,17.0
9000000.0,en,0.0,103.0,5.5,29.0
0.0,en,0.0,92.0,6.1,56.0
0.0,en,1053788.0,119.0,6.9,116.0
0.0,ko,0.0,156.0,7.2,250.0
9000000.0,en,18663238.0,84.0,6.8,79.0
0.0,th,0.0,185.0,5.1,6.0
9000000.0,en,0.0,120.0,6.0,35.0
6000000.0,fr,14348529.0,98.0,5.8,214.0
9000000.0,en,0.0,128.0,7.0,33.0
9000000.0,en,771499.0,130.0,4.8,14.0
5000000.0,en,140666.0,86.0,6.1,7.0
6500000.0,da,0.0,130.0,6.8,68.0
9000000.0,en,1046166.0,97.0,4.5,12.0
0.0,en,0.0,102.0,7.0,54.0
0.0,fr,0.0,105.0,5.6,10.0
9000000.0,en,0.0,103.0,5.8,75.0
5000000.0,en,328203506.0,97.0,6.3,503.0
0.0,en,0.0,76.0,5.2,27.0
8800000.0,en,0.0,90.0,5.9,62.0
7347125.0,en,0.0,122.0,7.3,40.0
0.0,fr,20374201.0,127.0,7.9,285.0
86000000.0,en,14373825.0,84.0,6.3,395.0
0.0,en,0.0,69.0,8.0,27.0
9000000.0,en,0.0,96.0,5.6,61.0
8500000.0,en,32222567.0,97.0,6.8,538.0
7000000.0,en,39462438.0,112.0,6.8,274.0
9250000.0,en,29174648.0,125.0,6.8,28.0
8500000.0,en,22456509.0,96.0,5.6,85.0
9000000.0,en,2500000.0,98.0,5.7,146.0
0.0,en,0.0,92.0,6.1,14.0
0.0,en,0.0,99.0,6.7,270.0
12000000.0,en,20138836.0,122.0,6.8,50.0
8500000.0,en,43528634.0,100.0,6.8,1322.0
22000000.0,en,5271666.0,104.0,3.4,38.0
0.0,en,0.0,101.0,5.6,175.0
8000000.0,ko,0.0,135.0,6.6,28.0
8500000.0,en,4440055.0,119.0,6.8,107.0
12000000.0,en,42345360.0,145.0,7.7,232.0
9000000.0,en,6108720.0,106.0,6.6,671.0
8000000.0,en,1997807.0,126.0,7.0,17.0
0.0,en,0.0,128.0,6.6,29.0
6500000.0,en,22889018.0,124.0,7.1,154.0
7700000.0,hi,46000000.0,159.0,7.2,79.0
8250000.0,en,30000000.0,171.0,7.0,63.0
0.0,en,188126.0,98.0,6.7,100.0
10000000.0,tr,0.0,122.0,4.3,7.0
8000000.0,en,213928762.0,154.0,8.3,8428.0
0.0,en,76657000.0,97.0,7.0,164.0
8500000.0,en,38697217.0,117.0,7.6,3395.0
8500000.0,en,5001655.0,104.0,5.1,107.0
8200000.0,en,286214286.0,174.0,7.4,941.0
8000000.0,en,69821334.0,111.0,6.1,321.0
8000000.0,en,100523181.0,102.0,7.5,1686.0
8000000.0,en,52287414.0,89.0,7.8,1522.0
5000000.0,en,82719885.0,113.0,7.1,1777.0
0.0,en,0.0,95.0,4.8,75.0
8000000.0,en,43000000.0,111.0,7.2,561.0
8000000.0,en,27362712.0,109.0,7.0,31.0
0.0,en,0.0,108.0,5.7,15.0
8000000.0,en,39187783.0,100.0,7.0,1261.0
0.0,en,0.0,85.0,5.3,180.0
8000000.0,en,26049082.0,94.0,6.1,1004.0
0.0,en,0.0,89.0,5.6,23.0
0.0,en,0.0,80.0,7.5,18.0
8000000.0,en,0.0,111.0,7.2,189.0
6500000.0,en,81974493.0,142.0,6.5,456.0
14000000.0,en,18090181.0,112.0,6.4,291.0
8000000.0,en,22593409.0,91.0,5.8,62.0
8000000.0,en,18948425.0,112.0,6.7,81.0
8000000.0,en,17460020.0,82.0,6.4,177.0
8000000.0,en,29010817.0,97.0,5.2,99.0
7000000.0,en,34266564.0,102.0,7.3,2066.0
8000000.0,en,16856124.0,93.0,6.1,181.0
8000000.0,fr,12671300.0,116.0,6.5,42.0
8000000.0,en,10629321.0,118.0,5.9,261.0
0.0,en,0.0,114.0,5.7,9.0
